gene_id,gene_symbol,classification_loo_brain,dev_tau,n_stages
ENSG00000157778,PSMG3,neutral,0.703693925644103,31
ENSG00000157782,CABP1,regulation-driven,0.4923210005083478,31
ENSG00000157833,GAREM2,neutral,0.36811445099673323,31
ENSG00000157884,CIB4,neutral,0.48434318880533445,31
ENSG00000157927,RADIL,gene-driven,0.3672165688850427,31
ENSG00000157954,WIPI2,gene-driven,0.964555963605853,31
ENSG00000157978,LDLRAP1,neutral,0.6427909142327239,31
ENSG00000157992,KRTCAP3,gene-driven,0.6756339451431466,31
ENSG00000157999,ANKRD61,neutral,0.554142872154407,31
ENSG00000158006,PAFAH2,neutral,0.6883838464528884,31
ENSG00000158008,EXTL1,regulation-driven,0.6955701408833727,31
ENSG00000158014,SLC30A2,neutral,0.385340478713744,31
ENSG00000158022,TRIM63,regulation-driven,0.4214581939504639,31
ENSG00000158055,GRHL3,gene-driven,0.5023618749567292,31
ENSG00000158077,NLRP14,neutral,0.5138016221399844,31
ENSG00000158079,PTPDC1,regulation-driven,0.5638116044405742,31
ENSG00000158089,GALNT14,regulation-driven,0.4981719699331981,31
ENSG00000158104,HPD,neutral,0.5964597419569615,31
ENSG00000158106,RHPN1,neutral,0.5722790196867409,31
ENSG00000158109,TPRG1L,neutral,0.38762416654073806,31
ENSG00000158113,LRRC43,neutral,0.4543368703944807,31
ENSG00000158122,PRXL2C,gene-driven,0.7742313509571012,31
ENSG00000158156,XKR8,neutral,0.3357706338125166,31
ENSG00000158161,EYA3,regulation-driven,0.7509530826129722,31
ENSG00000158195,WASF2,neutral,0.6208057179948261,31
ENSG00000158220,ESYT3,neutral,0.3517544988526784,31
ENSG00000158246,TENT5B,neutral,0.6545826767464406,31
ENSG00000158258,CLSTN2,regulation-driven,0.6226912744208941,31
ENSG00000158292,GPR153,neutral,0.48654572676618646,31
ENSG00000158315,RHBDL2,neutral,0.764161176623986,31
ENSG00000158402,CDC25C,gene-driven,0.5143053480694928,31
ENSG00000158417,EIF5B,regulation-driven,0.6399293875876673,31
ENSG00000158428,CATIP,neutral,0.5270659488349605,31
ENSG00000158457,TSPAN33,neutral,0.4931829556166768,31
ENSG00000158458,NRG2,regulation-driven,0.6077423008871168,31
ENSG00000158467,AHCYL2,neutral,0.5474604714652282,31
ENSG00000158516,CPA2,neutral,0.8281409959206952,31
ENSG00000158604,TMED4,gene-driven,0.5339247226315196,31
ENSG00000158623,COPG2,regulation-driven,0.6016178663236713,31
ENSG00000158715,SLC45A3,neutral,0.6837238878792024,31
ENSG00000158716,DUSP23,neutral,0.46661034605979734,31
ENSG00000158748,HTR6,neutral,0.7219073150873934,31
ENSG00000158769,F11R,neutral,0.540160451207095,31
ENSG00000158786,PLA2G2F,neutral,0.5376107267120964,31
ENSG00000158793,NIT1,neutral,0.35623431978354403,31
ENSG00000158816,VWA5B1,dual-driven,0.8149383178559272,31
ENSG00000158828,PINK1,neutral,0.4419176103419391,31
ENSG00000158850,B4GALT3,gene-driven,0.5980107331789017,31
ENSG00000158856,DMTN,neutral,0.6545690792547147,31
ENSG00000158859,ADAMTS4,neutral,0.4970886489541432,31
ENSG00000158863,FHIP2B,gene-driven,0.4640242292233734,31
ENSG00000158864,,neutral,0.7617086574544246,31
ENSG00000158869,FCER1G,neutral,0.854618816703183,31
ENSG00000158882,TOMM40L,gene-driven,0.7228013075584376,31
ENSG00000158966,CACHD1,regulation-driven,0.5937317278412154,31
ENSG00000158985,CDC42SE2,gene-driven,0.4381770016369668,31
ENSG00000159164,SV2A,gene-driven,0.7067352262478546,31
ENSG00000159167,STC1,neutral,0.8065167927969682,31
ENSG00000159173,TNNI1,neutral,0.6023234509416413,31
ENSG00000159176,CSRP1,neutral,0.9601629764507168,31
ENSG00000159189,C1QC,neutral,0.5941185542189334,31
ENSG00000159248,GJD2,neutral,0.8744367075577616,31
ENSG00000159251,ACTC1,regulation-driven,0.4396245229226944,31
ENSG00000159339,PADI4,neutral,0.4454972669781706,31
ENSG00000159346,ADIPOR1,neutral,0.3765119448638298,31
ENSG00000159374,M1AP,neutral,0.40913854334510935,31
ENSG00000159377,PSMB4,neutral,0.6625797311487596,31
ENSG00000159388,BTG2,gene-driven,0.532003808957614,31
ENSG00000159399,HK2,regulation-driven,0.800354402431353,31
ENSG00000159403,C1R,neutral,0.5336828959850767,31
ENSG00000159479,MED8,neutral,0.7943489641531851,31
ENSG00000159495,TGM7,neutral,0.6706334063712318,31
ENSG00000159527,PGLYRP3,gene-driven,0.7824783402439275,31
ENSG00000159596,TMEM69,neutral,0.7607909371399736,31
ENSG00000159650,UROC1,regulation-driven,0.45641307713000057,31
ENSG00000159674,SPON2,gene-driven (relaxed),0.5167086622970802,31
ENSG00000159692,CTBP1,gene-driven,0.837367933842448,31
ENSG00000159884,,neutral,0.4382377998375553,31
ENSG00000159921,,regulation-driven,0.5143282419184402,31
ENSG00000160049,,neutral,0.7515168395823272,31
ENSG00000160050,,gene-driven,0.315100087124226,31
ENSG00000160062,,neutral,0.7141783192876862,31
ENSG00000160097,,gene-driven,0.847103135736615,31
ENSG00000160293,,regulation-driven,0.3227453265425011,31
ENSG00000160323,,neutral,0.6580175741559913,31
ENSG00000160349,,gene-driven,0.6944753872991165,31
ENSG00000160360,,regulation-driven,0.3787776015401134,31
ENSG00000160404,,neutral,0.54608935880219,31
ENSG00000160539,,neutral,0.5969447037543183,31
ENSG00000160563,,gene-driven,0.6829430282978826,31
ENSG00000160606,,gene-driven,0.7539774007618226,31
ENSG00000160654,,neutral,0.7812778041180859,31
ENSG00000160679,,gene-driven,0.4981710070540205,31
ENSG00000160683,,neutral,0.7373574234650015,31
ENSG00000160685,,neutral,0.3260370197389587,31
ENSG00000160688,,neutral,0.5696322974415846,31
ENSG00000160714,,neutral,0.5144856778959256,31
ENSG00000160716,,neutral,0.5472429448282198,31
ENSG00000160741,,neutral,0.32490651116066394,31
ENSG00000160767,,gene-driven,0.7861587384596587,31
ENSG00000160781,,regulation-driven,0.5328775045627951,31
ENSG00000160785,,neutral,0.6722296789333213,31
ENSG00000160801,,regulation-driven,0.3301108689031407,31
ENSG00000160808,,gene-driven,0.6069679276282915,31
ENSG00000160813,,neutral,0.5153119121782397,31
ENSG00000160818,,gene-driven,0.5415279632486266,31
ENSG00000160838,,neutral,0.2783781326024306,31
ENSG00000160867,,regulation-driven,0.4991244327698825,31
ENSG00000160870,,regulation-driven,0.41049946437669593,31
ENSG00000160886,,gene-driven,0.5722337707516761,31
ENSG00000160908,,neutral,0.43237753927870304,31
ENSG00000160973,,neutral,0.3651157097731512,31
ENSG00000160993,,neutral,0.8861556075344884,31
ENSG00000161010,,neutral,0.4259648675852541,31
ENSG00000161021,,neutral,0.9278700272355143,31
ENSG00000161040,,gene-driven,0.5502197925367455,31
ENSG00000161055,,neutral,0.3520175323368142,31
ENSG00000161202,,gene-driven,0.5040030941714104,31
ENSG00000161203,,regulation-driven,0.44566098858646663,31
ENSG00000161204,,neutral,0.4163592569119561,31
ENSG00000161328,,neutral,0.4807290367652213,31
ENSG00000161638,,neutral,0.6766297317457064,31
ENSG00000161850,,gene-driven,0.5273600682185379,31
ENSG00000161911,,neutral,0.7369867438497079,31
ENSG00000161980,,neutral,0.660882499723356,31
ENSG00000162065,,gene-driven,0.4419644848389561,31
ENSG00000162068,,neutral,0.7572736544721117,31
ENSG00000162069,,gene-driven,0.379811457103133,31
ENSG00000162073,,neutral,0.5040592514697306,31
ENSG00000162086,,neutral,0.4288028908356861,31
ENSG00000162139,,neutral,0.4346001580479749,31
ENSG00000162148,,gene-driven,0.6353847640674662,31
ENSG00000162188,,neutral,0.5620610317148339,31
ENSG00000162231,,neutral,0.2688702257661849,31
ENSG00000162236,,gene-driven,0.660141669710103,31
ENSG00000162241,,gene-driven,0.7868267876728992,31
ENSG00000162267,,regulation-driven,0.48844252371202346,31
ENSG00000162341,,neutral,0.7849794316663543,31
ENSG00000162344,,neutral,0.5637900327124103,31
ENSG00000162365,,gene-driven,0.7349234296609644,31
ENSG00000162368,,neutral,0.5232613022492418,31
ENSG00000162377,,neutral,0.4914847530286548,31
ENSG00000162383,,regulation-driven,0.3838147912626021,31
ENSG00000162384,,neutral,0.6723802304668068,31
ENSG00000162391,,neutral,0.41817537800004323,31
ENSG00000162398,,neutral,0.6169825902695488,31
ENSG00000162399,,neutral,0.4836235070300713,31
ENSG00000162407,,neutral,0.41778293163220526,31
ENSG00000162409,,regulation-driven,0.5333645279255455,31
ENSG00000162415,,regulation-driven,0.5622093620267907,31
ENSG00000162419,,neutral,0.5654236399132935,31
ENSG00000162426,,neutral,0.5320687880016659,31
ENSG00000162437,,neutral,0.7721893620985965,31
ENSG00000162441,,gene-driven,0.6497081046294609,31
ENSG00000162456,,neutral,0.6518801416520013,31
ENSG00000162460,,neutral,0.7845013684608921,31
ENSG00000162461,,neutral,0.6605864668679797,31
ENSG00000162490,,neutral,0.7204426893105897,31
ENSG00000162494,,neutral,0.7157970930450861,31
ENSG00000162510,,neutral,0.7386592904750413,31
ENSG00000162511,,neutral,0.5377928854846046,31
ENSG00000162512,,neutral,0.4405297732625555,31
ENSG00000162517,,neutral,0.6392708682772321,31
ENSG00000162520,,gene-driven,0.6998840678653367,31
ENSG00000162522,,neutral,0.7203140635171172,31
ENSG00000162526,,gene-driven,0.5662420566780266,31
ENSG00000162542,,neutral,0.5926002484761432,31
ENSG00000162545,,neutral,0.6294903554286555,31
ENSG00000162592,,neutral,0.9493881007923456,31
ENSG00000162594,,regulation-driven,0.6037666362165197,31
ENSG00000162598,,neutral,0.6930792913890469,31
ENSG00000162599,,gene-driven,0.4686544620014427,31
ENSG00000162601,,neutral,0.5491672883332728,31
ENSG00000162616,,neutral,0.6340057259972715,31
ENSG00000162621,,neutral,0.6070482725429382,31
ENSG00000162624,,regulation-driven,0.6281341308021648,31
ENSG00000162630,,neutral,0.5887187597937209,31
ENSG00000162631,,gene-driven (relaxed),0.5946347617364969,31
ENSG00000162636,,neutral,0.3880655791032448,31
ENSG00000162639,,neutral,0.7281824533707278,31
ENSG00000162642,,neutral,0.6545136283512396,31
ENSG00000162650,,neutral,0.5907981119444232,31
ENSG00000162664,,gene-driven,0.6450687231946854,31
ENSG00000162670,,regulation-driven,0.5476108067680872,31
ENSG00000162676,,neutral,0.4742790953874726,31
ENSG00000162692,,neutral,0.39250941883134705,31
ENSG00000162704,,gene-driven,0.429667176099889,31
ENSG00000162711,,neutral,0.5765747188667548,31
ENSG00000162714,,gene-driven,0.5562543106438409,31
ENSG00000162722,,neutral,0.8550346296239146,31
ENSG00000162723,,neutral,0.8872488105381982,31
ENSG00000162728,,regulation-driven,0.6076434692939874,31
ENSG00000162734,,neutral,0.5201064595718103,31
ENSG00000162738,,neutral,0.679392729473179,31
ENSG00000162739,,neutral,0.8227189870155728,31
ENSG00000162745,,neutral,0.5096477725576756,31
ENSG00000162746,,gene-driven,0.7261480878295422,31
ENSG00000162755,,neutral,0.4413106072397188,31
ENSG00000162761,,neutral,0.7263673861636402,31
ENSG00000162763,,neutral,0.5483035046135052,31
ENSG00000162775,,neutral,0.6591870629483554,31
ENSG00000162777,,neutral,0.6418224571024825,31
ENSG00000162813,,gene-driven (relaxed),0.5520349740135486,31
ENSG00000162814,,regulation-driven,0.5702835828649204,31
ENSG00000162819,,neutral,0.8833928397971701,31
ENSG00000162836,,gene-driven,0.7367598194732703,31
ENSG00000162843,,regulation-driven,0.6789914168437847,31
ENSG00000162851,,neutral,0.5321974542931944,31
ENSG00000162873,,gene-driven,0.5941119123474032,31
ENSG00000162878,,neutral,0.7699516957069511,31
ENSG00000162885,,neutral,0.7524959786069245,31
ENSG00000162889,,neutral,0.9429430568617999,31
ENSG00000162891,,neutral,0.6492868613550186,31
ENSG00000162894,,neutral,0.9438326523145262,31
ENSG00000162896,,neutral,0.8708401969573423,31
ENSG00000162897,,neutral,0.49993437955395703,31
ENSG00000162909,,neutral,0.5062966389445755,31
ENSG00000162924,,gene-driven,0.4785933451182849,31
ENSG00000162928,,neutral,0.41836726154592707,31
ENSG00000162929,,neutral,0.5773191443580605,31
ENSG00000162931,,gene-driven,0.5358494227713397,31
ENSG00000162961,,neutral,0.30633035661524277,31
ENSG00000162971,,gene-driven,0.3735869825159095,31
ENSG00000162976,,gene-driven,0.43488769127177107,31
ENSG00000162981,,neutral,0.5903276261331527,31
ENSG00000162989,,regulation-driven,0.8641812055249376,31
ENSG00000162998,,neutral,0.436153201233337,31
ENSG00000162999,,neutral,0.5626288374914128,31
ENSG00000163013,,neutral,0.609226290162291,31
ENSG00000163026,,gene-driven,0.5213706699594323,31
ENSG00000163050,,regulation-driven,0.5537410517974563,31
ENSG00000163053,,neutral,0.7671224425021449,31
ENSG00000163071,,gene-driven,0.7186237100150257,31
ENSG00000163082,,neutral,0.728441611395525,31
ENSG00000163104,,neutral,0.6302172383399012,31
ENSG00000163106,,neutral,0.6386336336821956,31
ENSG00000163121,,neutral,0.4817041492410007,31
ENSG00000163125,,neutral,0.4894717302006505,31
ENSG00000163126,,neutral,0.6087055493548955,31
ENSG00000163131,,neutral,0.7144196036851973,31
ENSG00000163132,,neutral,0.35828685796851323,31
ENSG00000163155,,neutral,0.4792729373554293,31
ENSG00000163162,,neutral,0.445791094589039,31
ENSG00000163170,,neutral,0.6113187319785672,31
ENSG00000163217,,neutral,0.8403499919135916,31
ENSG00000163218,,neutral,0.6085982557267551,31
ENSG00000163220,,neutral,0.8877441680484521,31
ENSG00000163221,,neutral,0.45932556959003723,31
ENSG00000163239,,neutral,0.44751410256672564,31
ENSG00000163273,,neutral,0.41682703073944494,31
ENSG00000163291,,neutral,0.5176078918652692,31
ENSG00000163293,,neutral,0.9319115294085275,31
ENSG00000163295,,neutral,0.7339718196289073,31
ENSG00000163328,,regulation-driven,0.7982774799824852,31
ENSG00000163344,,neutral,0.7011918439118519,31
ENSG00000163347,,neutral,0.254075032670667,31
ENSG00000163348,,gene-driven,0.4302118317502621,31
ENSG00000163357,,neutral,0.929661487430908,31
ENSG00000163380,,neutral,0.6458569674767165,31
ENSG00000163382,,gene-driven,0.576386862712995,31
ENSG00000163389,,neutral,0.5908420320668589,31
ENSG00000163393,,neutral,0.4758938490466744,31
ENSG00000163394,,neutral,0.8166840288264777,31
ENSG00000163428,,neutral,0.8321630478105848,31
ENSG00000163431,,neutral,0.8765805235338665,31
ENSG00000163440,,gene-driven,0.5281609484450345,31
ENSG00000163444,,neutral,0.6158051582419611,31
ENSG00000163453,,gene-driven,0.5352542429838782,31
ENSG00000163463,,gene-driven,0.8357003528286964,31
ENSG00000163472,,neutral,0.5526398812611211,31
ENSG00000163481,,neutral,0.7434894178540278,31
ENSG00000163485,,neutral,0.46307174625627734,31
ENSG00000163492,,regulation-driven,0.7730981899779517,31
ENSG00000163497,,neutral,0.6848271413674523,31
ENSG00000163501,,neutral,0.8606893712597408,31
ENSG00000163507,,neutral,0.839676818593535,31
ENSG00000163508,,gene-driven,0.4992719069884889,31
ENSG00000163510,,neutral,0.3406397392057633,31
ENSG00000163513,,neutral,0.9051947395860094,31
ENSG00000163517,,gene-driven,0.7585758215449783,31
ENSG00000163518,,neutral,0.832051638730682,31
ENSG00000163527,,regulation-driven,0.3433992370549832,31
ENSG00000163528,,neutral,0.9575788880290697,31
ENSG00000163530,,neutral,0.5543030919306963,31
ENSG00000163536,,neutral,0.4135543608722213,31
ENSG00000163545,,neutral,0.9230580760741831,31
ENSG00000163558,,regulation-driven,0.5101854414470677,31
ENSG00000163565,,gene-driven,0.7175806132515333,31
ENSG00000163568,,neutral,0.7218159672942046,31
ENSG00000163577,,neutral,0.7262172098573108,31
ENSG00000163581,,neutral,0.6046590867689193,31
ENSG00000163584,,gene-driven (relaxed),0.8080279109961549,31
ENSG00000163586,,neutral,0.6809618569797278,31
ENSG00000163590,,neutral,0.44928567963262867,31
ENSG00000163599,,neutral,0.8578710268561789,31
ENSG00000163600,,neutral,0.5482432390312817,31
ENSG00000163606,,gene-driven,0.4413226136029741,31
ENSG00000163607,,neutral,0.39817441134572196,31
ENSG00000163623,,regulation-driven,0.5223329829896228,31
ENSG00000163626,,gene-driven,0.5471774853979655,31
ENSG00000163630,,neutral,0.7871376264748039,31
ENSG00000163633,,gene-driven,0.5929388744729835,31
ENSG00000163644,,neutral,0.7416051793637919,31
ENSG00000163659,,neutral,0.5527161527315214,31
ENSG00000163661,,neutral,0.7783058370543925,31
ENSG00000163666,,neutral,0.5548601109428584,31
ENSG00000163673,,regulation-driven,0.43942855494526845,31
ENSG00000163687,,neutral,0.6558904468027006,31
ENSG00000163704,,neutral,0.8855366123304343,31
ENSG00000163705,,gene-driven,0.5183351619855614,31
ENSG00000163719,,gene-driven,0.6216228621503923,31
ENSG00000163736,,neutral,0.9078694533299778,31
ENSG00000163738,,gene-driven,0.907257568005815,31
ENSG00000163743,,neutral,0.6778876130852011,31
ENSG00000163751,,neutral,0.6266139366313697,31
ENSG00000163781,,neutral,0.6671637306599365,31
ENSG00000163788,,regulation-driven,0.9531834341779721,31
ENSG00000163792,,neutral,0.7806188900070203,31
ENSG00000163798,,gene-driven,0.5339904065707388,31
ENSG00000163807,,neutral,0.9135569866443698,31
ENSG00000163812,,regulation-driven,0.7435399079618961,31
ENSG00000163814,,gene-driven,0.7861655743250712,31
ENSG00000163815,,neutral,0.6238445915588405,31
ENSG00000163817,,regulation-driven,0.5124398943124026,31
ENSG00000163818,,neutral,0.6437669982119765,31
ENSG00000163823,,neutral,0.8237787147728901,31
ENSG00000163825,,gene-driven,0.6307155655081715,31
ENSG00000163827,,neutral,0.49390602871847245,31
ENSG00000163832,,neutral,0.7292180617624471,31
ENSG00000163840,,neutral,0.6622468052211156,31
ENSG00000163875,,neutral,0.47129790958285056,31
ENSG00000163877,,neutral,0.5082665059596583,31
ENSG00000163879,,neutral,0.37595311357488315,31
ENSG00000163884,,neutral,0.7667767553093648,31
ENSG00000163885,,neutral,0.6272985268826642,31
ENSG00000163898,,gene-driven,0.18799411303499625,31
ENSG00000163902,,neutral,0.3917595768532929,31
ENSG00000163909,,neutral,0.5219211009679783,31
ENSG00000163914,,neutral,0.7733956982845753,31
ENSG00000163931,,regulation-driven,0.6728717147889289,31
ENSG00000163935,,neutral,0.39864714547630353,31
ENSG00000163938,,gene-driven,0.6824600867276558,31
ENSG00000163946,,neutral,0.6031914818670125,31
ENSG00000163947,,gene-driven,0.3446109207736514,31
ENSG00000163956,,neutral,0.7838357258898574,31
ENSG00000163958,,neutral,0.3633368580635147,31
ENSG00000163961,,neutral,0.2521751770645081,31
ENSG00000163964,,neutral,0.4522524830354454,31
ENSG00000163982,,neutral,0.7652551913620256,31
ENSG00000163993,,neutral,0.6404510364162129,31
ENSG00000164007,,neutral,0.4192656574066541,31
ENSG00000164008,,neutral,0.4505682194969476,31
ENSG00000164010,,gene-driven,0.44389241734772156,31
ENSG00000164022,,neutral,0.695122578523905,31
ENSG00000164032,,gene-driven,0.6578315749500951,31
ENSG00000164035,,gene-driven,0.38581262789987136,31
ENSG00000164038,,neutral,0.5867857256961494,31
ENSG00000164039,,neutral,0.3704061979627523,31
ENSG00000164040,,neutral,0.8893451787585016,31
ENSG00000164047,,gene-driven,0.547744468794515,31
ENSG00000164049,,neutral,0.5951895595986516,31
ENSG00000164050,,gene-driven,0.4009401488121763,31
ENSG00000164053,,neutral,0.4304839223229613,31
ENSG00000164061,,regulation-driven,0.3629017093846435,31
ENSG00000164070,,gene-driven,0.31400629180663964,31
ENSG00000164076,,neutral,0.352192980682448,31
ENSG00000164077,,gene-driven,0.7227115914957101,31
ENSG00000164082,,regulation-driven,0.44157252202055275,31
ENSG00000164086,,neutral,0.8170691061343485,31
ENSG00000164087,,neutral,0.4683630571980516,31
ENSG00000164088,,neutral,0.7268534454231059,31
ENSG00000164099,,neutral,0.5617772438364559,31
ENSG00000164100,,regulation-driven,0.8848626754908802,31
ENSG00000164105,,neutral,0.6742344187158145,31
ENSG00000164106,,neutral,0.895277522490915,31
ENSG00000164109,,neutral,0.6482561667042948,31
ENSG00000164116,,neutral,0.40496223657356856,31
ENSG00000164117,,gene-driven,0.6515973813478306,31
ENSG00000164123,,neutral,0.7474239427018978,31
ENSG00000164125,,dual-driven,0.6366428791797896,31
ENSG00000164136,,gene-driven,0.6831837935493843,31
ENSG00000164144,,neutral,0.4005647104821818,31
ENSG00000164161,,gene-driven,0.38210154298152843,31
ENSG00000164163,,neutral,0.35253330764818136,31
ENSG00000164167,,neutral,0.3524633866393907,31
ENSG00000164168,,neutral,0.32354819563483395,31
ENSG00000164169,,neutral,0.795414308117687,31
ENSG00000164172,,gene-driven,0.7138293437784013,31
ENSG00000164175,,neutral,0.6551284950218275,31
ENSG00000164176,,regulation-driven,0.4563205796430937,31
ENSG00000164187,,gene-driven,0.7383080082620687,31
ENSG00000164197,,gene-driven,0.7587883694813004,31
ENSG00000164209,,neutral,0.6150227361693724,31
ENSG00000164211,,neutral,0.5586665719626047,31
ENSG00000164219,,neutral,0.7686754923506127,31
ENSG00000164220,,gene-driven,0.683226822789399,31
ENSG00000164221,,neutral,0.7636418143044689,31
ENSG00000164236,,neutral,0.4519807021953287,31
ENSG00000164237,,neutral,0.5758571579608944,31
ENSG00000164241,,neutral,0.6790602335968552,31
