gene_id,gene_symbol,classification_loo_brain,prenatal_mean,postnatal_mean,ratio
ENSG00000117543,DPH5,gene-driven,0.004220308016877637,0.02315329268292683,0.1822767964225529
ENSG00000117560,FASLG,neutral,30.327480084388185,10.303811013937283,2.9433265073831625
ENSG00000117569,PTBP2,neutral,0.16290386497890294,0.3845339721254355,0.42363972181309245
ENSG00000117586,TNFSF4,neutral,20.031454506329112,44.95109810452962,0.4456277010129501
ENSG00000117592,PRDX6,neutral,3.4251211729957802,2.2714549024390247,1.507897501868948
ENSG00000117594,HSD11B1,neutral,0.24083978059071728,1.126034770034843,0.21388307625994973
ENSG00000117598,PLPPR5,neutral,20.707616527426158,31.696996240418116,0.6532990183158441
ENSG00000117600,PLPPR4,regulation-driven,0.0779628312236287,0.10857706968641115,0.7180414009035101
ENSG00000117614,SYF2,neutral,5.5221362531645575,8.43193793728223,0.6549071274289341
ENSG00000117625,RCOR3,gene-driven,368.90031635443034,132.31541122996515,2.7880374094388665
ENSG00000117640,MTFR1L,neutral,1.6789577890295357,3.8594218188153313,0.4350283197458059
ENSG00000117643,MAN1C1,neutral,2.6137845822784804,0.6279877770034843,4.162158369945437
ENSG00000117650,NEK2,neutral,1.5789691012658227,2.381284470383275,0.6630745385122689
ENSG00000117697,NSL1,neutral,2.9919605105485236,2.2086324529616723,1.354666552389215
ENSG00000117707,PROX1,gene-driven,23.227391426160338,7.388889571428572,3.1435564439853363
ENSG00000117748,RPA2,neutral,17.417976755274264,11.534367216027874,1.510093829080686
ENSG00000117862,TXNDC12,neutral,6.186722084388186,9.55049581881533,0.6477906699042567
ENSG00000117868,ESYT2,neutral,4.340799367088609,4.721040693379791,0.9194581553121569
ENSG00000118094,TREH,neutral,6.818037059071729,7.56444544599303,0.9013267539239533
ENSG00000118137,APOA1,gene-driven,0.0683806582278481,0.12337681184668987,0.554242383186389
ENSG00000118193,KIF14,gene-driven,0.017914864978902954,0.5989809303135889,0.02990890706574557
ENSG00000118194,TNNT2,neutral,2.6076226118143455,1.8430109756097561,1.4148709076198633
ENSG00000118197,DDX59,neutral,26.626543443037974,20.39084413937282,1.3058087865830232
ENSG00000118246,FASTKD2,gene-driven,5.176254734177215,1.8141597456445995,2.853251896148765
ENSG00000118260,CREB1,gene-driven,20.34233811392405,3.7748160452961677,5.388961440723137
ENSG00000118292,C1orf54,gene-driven,2.3213992953586495,4.915309278745645,0.47227939560113613
ENSG00000118298,CA14,gene-driven,0.4282042278481012,0.6690246480836237,0.640042529187323
ENSG00000118402,ELOVL4,neutral,1.2281459324894515,2.0218662055749133,0.6074318513772432
ENSG00000118407,FILIP1,regulation-driven,2.806852379746836,1.3780523972125436,2.0368255847342223
ENSG00000118434,SPACA1,neutral,8.10980428691983,5.9973629756097555,1.3522283576800356
ENSG00000118454,ANKRD13C,neutral,6.137841341772151,8.850540195121951,0.6934990640633522
ENSG00000118491,ZC2HC1B,regulation-driven,0.02175992827004219,0.024914121951219514,0.8733973572356649
ENSG00000118496,FBXO30,neutral,0.6102907130801688,0.5965010801393728,1.0231175322223627
ENSG00000118507,AKAP7,neutral,3.9943615569620254,2.8394570731707316,1.4067342643435876
ENSG00000118922,KLF12,neutral,11.096579067510547,9.361694240418117,1.1853173990240196
ENSG00000118972,FGF23,neutral,1.2465267637130804,0.8532633449477353,1.4608933702518694
ENSG00000119013,NDUFB3,neutral,4.198649350210971,2.683266588850174,1.5647529647846747
ENSG00000119048,UBE2B,gene-driven,0.11281721518987341,0.39443811149825786,0.28602006728341134
ENSG00000119125,GDA,gene-driven,1.7363191561181435,18.09612662020906,0.09594976828793235
ENSG00000119138,KLF9,neutral,1.9408629915611817,7.139137700348433,0.27186238352937997
ENSG00000119203,CPSF3,regulation-driven,1.4761166371308012,4.24382312543554,0.347827087392882
ENSG00000119285,HEATR1,neutral,5.985914902953588,2.970319362369338,2.0152428653930317
ENSG00000119333,DYNC2I2,neutral,69.31152381012657,29.294460818815335,2.366028316370614
ENSG00000119402,FBXW2,neutral,2.995726388185654,2.3789037944250873,1.2592885829204519
ENSG00000119403,PHF19,neutral,7.232657632911392,6.842975306620208,1.056946329459086
ENSG00000119411,BSPRY,neutral,14.58197357805907,16.312483466898954,0.8939149950802152
ENSG00000119414,PPP6C,gene-driven,31.79999164556962,52.019078508710805,0.6113140131893068
ENSG00000119421,NDUFA8,neutral,4.6065175316455695,4.8200729790940775,0.9556945613946606
ENSG00000119446,RBM18,neutral,0.025764000000000002,0.20995091289198606,0.122714398547316
ENSG00000119457,SLC46A2,neutral,9.47590300421941,15.847512463414633,0.5979426125138162
ENSG00000119471,HSDL2,regulation-driven,8.640898510548524,12.177904648083624,0.7095554416176431
ENSG00000119508,NR4A3,regulation-driven,1.127282852320675,0.9307258362369336,1.2111868054275268
ENSG00000119509,INVS,neutral,0.5934366624472573,0.7439486515679442,0.7976849762366419
ENSG00000119523,ALG2,neutral,0.21401050210970465,0.36867886411149825,0.5804794441511087
ENSG00000119599,DCAF4,neutral,0.45993226160337547,0.24523323344947737,1.875489121657445
ENSG00000119608,PROX2,neutral,0.04004606751054852,0.028509299651567944,1.404666828016804
ENSG00000119614,VSX2,neutral,8.012334261603375,4.483736369337979,1.7869771105178494
ENSG00000119630,PGF,gene-driven,4.748475641350211,10.776062386759582,0.4406503480514929
ENSG00000119636,BBOF1,neutral,3.889633122362869,4.190746703832753,0.9281479882345328
ENSG00000119650,IFT43,neutral,5.914517232067511,10.778825508710803,0.5487162981985144
ENSG00000119681,,neutral,12.117106746835443,8.299167658536584,1.4600387948991125
ENSG00000119686,FLVCR2,regulation-driven,2.58863941350211,2.271449400696864,1.139642121329198
ENSG00000119699,TGFB3,gene-driven,0.595464611814346,0.9258443031358885,0.6431584768599565
ENSG00000119705,SLIRP,gene-driven,8.45124228270042,6.610165073170733,1.2785221229954198
ENSG00000119707,RBM25,neutral,5.986202189873418,18.344057578397212,0.3263292302856179
ENSG00000119711,ALDH6A1,neutral,1.5557529662447256,1.6302975783972127,0.9542754567385338
ENSG00000119715,ESRRB,neutral,10.48644036708861,8.972258153310104,1.1687626668677478
ENSG00000119718,EIF2B2,neutral,1.9434259915611816,1.456291672473868,1.3345032648987114
ENSG00000119760,SUPT7L,neutral,3.8792925400843887,2.0113426411149824,1.9287079490016248
ENSG00000119772,DNMT3A,neutral,3.9866734177215197,6.686880045296166,0.5961933503691178
ENSG00000119778,ATAD2B,neutral,38.657181177215186,21.609283466898955,1.7889154555462312
ENSG00000119787,ATL2,neutral,34.61471500843882,41.255861891986065,0.8390253753288504
ENSG00000119801,YPEL5,gene-driven,5.961528502109704,10.722143299651568,0.5560015694160171
ENSG00000119862,LGALSL,neutral,29.697722540084392,34.43645672125436,0.8623919348169988
ENSG00000119865,CNRIP1,neutral,35.358758649789024,6.934510407665505,5.09895530774645
ENSG00000132423,COQ3,neutral,5.709801797468355,5.691332885017422,1.0032450943959987
ENSG00000132424,PNISR,neutral,0.3742968143459915,3.4823102020905923,0.10748520166907698
ENSG00000132429,POPDC3,gene-driven,16.005697742616036,10.837499916376306,1.4768810026406718
ENSG00000132432,SEC61G,gene-driven,14.532614746835446,18.4084881184669,0.7894518362024917
ENSG00000132464,ENAM,neutral,0.015684455696202533,0.1263459512195122,0.12413896563216748
ENSG00000132485,ZRANB2,neutral,0.0019426329113924052,0.0042629024390243905,0.45570663161528907
ENSG00000132541,RIDA,gene-driven,2.2475852995780596,1.9076590662020902,1.178190243423695
ENSG00000132570,PCBD2,gene-driven,15.830704746835444,13.379803202090592,1.1831791923786965
ENSG00000132591,ERAL1,gene-driven,9.815329776371307,7.629171878048779,1.2865524506811419
ENSG00000132676,DAP3,gene-driven,0.045873531645569614,0.5319823693379792,0.08623130067760804
ENSG00000132680,KHDC4,neutral,0.15550706329113925,0.2122346236933798,0.7327129786127821
ENSG00000132688,NES,neutral,37.653168852320675,67.0034820348432,0.5619583894571366
ENSG00000132698,RAB25,neutral,0.650715641350211,16.03576856794425,0.04057901176317808
ENSG00000132703,APCS,neutral,0.001125434599156118,0.00560048432055749,0.20095308454396113
ENSG00000132704,FCRL2,neutral,9.082196839662448,16.712755773519163,0.5434290408319676
ENSG00000132718,SYT11,gene-driven,3.3221356877637134,2.8110811498257835,1.1817999946282598
ENSG00000132740,IGHMBP2,neutral,0.6786238691983123,1.757626087108014,0.3861025244083145
ENSG00000132744,ACY3,neutral,0.006061350210970465,0.0132207212543554,0.45847348978586394
ENSG00000132763,MMACHC,neutral,5.811334848101265,6.165899975609756,0.9424958028980307
ENSG00000132768,DPH2,gene-driven,3.4944062658227852,2.3068548745644595,1.5147924147081593
ENSG00000132773,TOE1,neutral,14.550778375527424,5.20006712891986,2.7981904876966195
ENSG00000132781,,gene-driven,13.183514168776371,5.644653717770035,2.335575365282925
ENSG00000132837,DMGDH,gene-driven,0.038385666666666665,0.5358589337979094,0.0716339025918773
ENSG00000132849,PATJ,neutral,0.15411385654008442,0.39473683275261323,0.3904217791519587
ENSG00000132854,KANK4,regulation-driven,0.02066540928270042,0.016391229965156795,1.2607601337196381
ENSG00000132855,ANGPTL3,neutral,98.85107260337553,57.08362341811847,1.73168882219204
ENSG00000132881,CPLANE2,neutral,1.7387476371308015,3.089851013937283,0.5627286329625258
ENSG00000132911,NMUR2,neutral,22.738593168776372,14.496482097560975,1.5685593936339994
ENSG00000132912,DCTN4,neutral,0.010963135021097047,0.022384494773519167,0.4897646845291511
ENSG00000132915,PDE6A,regulation-driven,13.858508324894515,8.697201818815332,1.5934444909526335
ENSG00000132932,,regulation-driven,2.7565337679324893,1.7433048954703834,1.5812115110183946
ENSG00000132938,MTUS2,regulation-driven,2.68089035021097,1.5482899825783971,1.7315169512021462
ENSG00000132950,ZMYM5,neutral,8.5388538185654,4.673708421602788,1.826997546337542
ENSG00000132952,USPL1,neutral,2.386958071729958,1.6210516236933796,1.4724750506659057
ENSG00000132963,POMP,gene-driven,9.88338582278481,4.503475864111499,2.194612810417432
ENSG00000132964,CDK8,gene-driven,1.2053622025316455,2.0344620069686408,0.5924722105416171
ENSG00000132965,ALOX5AP,neutral,37.583640801687764,14.427547466898954,2.6049916583477346
ENSG00000132975,GPR12,neutral,1.8793695907172998,4.659571111498258,0.4033353168663198
ENSG00000133055,MYBPH,neutral,9.192458071729957,3.8011760627177704,2.418319467464372
ENSG00000133056,PIK3C2B,gene-driven,5.153448573839662,7.698444972125435,0.6694142248855831
ENSG00000133065,SLC41A1,neutral,0.669755835443038,2.5968809790940766,0.2579077904743569
ENSG00000133069,TMCC2,regulation-driven,38.22853056540084,32.49397827526132,1.1764804617508289
ENSG00000133083,DCLK1,neutral,6.76445552742616,4.8661926271777,1.390092017658047
ENSG00000133101,CCNA1,gene-driven,2.6357769282700425,3.219843243902439,0.8186041147380485
ENSG00000133104,SPART,neutral,0.01641415189873418,0.06981868989547038,0.23509681896507598
ENSG00000133105,RXFP2,neutral,0.3160438481012658,0.6548154390243902,0.482645688031027
ENSG00000133111,RFXAP,neutral,260.8812793037975,157.6187948118467,1.6551406804957345
ENSG00000133116,KL,neutral,5.060736333333333,2.788446174216028,1.8148947539775122
ENSG00000133119,RFC3,neutral,1.827502240506329,3.5446486585365853,0.5155665389022834
ENSG00000133121,STARD13,regulation-driven,0.18081152742616036,0.1424778919860627,1.2690497094373594
ENSG00000133302,SLF1,neutral,19.95747016033755,29.477489184668983,0.6770410476723125
ENSG00000133317,LGALS12,gene-driven,97.04475929957806,147.2046722020906,0.6592505376891145
ENSG00000133318,RTN3,neutral,1.3721087341772151,6.1956329860627175,0.22146384998333815
ENSG00000133321,PLAAT4,neutral,0.021223476793248944,0.07607966898954704,0.27896384244475275
ENSG00000133328,PLAAT2,neutral,1.1721883628691985,10.075098850174216,0.11634509797875872
ENSG00000133398,MED10,neutral,6.056135400843882,6.200883236933799,0.9766569002254764
ENSG00000133574,GIMAP4,neutral,15.216778746835443,13.565829707317073,1.121699083295133
ENSG00000133606,MKRN1,gene-driven,17.994415607594938,22.312560289198604,0.806470229071199
ENSG00000133636,NTS,neutral,26.927845898734173,15.268824975609755,1.7635833760455308
ENSG00000133639,BTG1,neutral,0.3746889578059071,0.1442938780487805,2.5967072399235014
ENSG00000133641,RLIG1,gene-driven,6.502937637130801,4.32960862369338,1.5019689312202678
ENSG00000133678,TMEM254,gene-driven,1.5141278396624474,3.3852666341463418,0.4472698913550315
ENSG00000133704,IPO8,gene-driven,15.960082594936708,11.527409515679443,1.384533322359026
ENSG00000133731,IMPA1,regulation-driven,2.6918209915611815,1.7111165609756098,1.5731371275060382
ENSG00000133739,LRRCC1,neutral,4.479645244725739,2.0613118710801395,2.1732011092423287
ENSG00000133773,CCDC59,gene-driven,2.367609244725738,3.4606810034843205,0.6841454737787032
ENSG00000133800,LYVE1,gene-driven,0.2766089746835443,1.982194101045296,0.13954686603984773
ENSG00000133805,AMPD3,regulation-driven,0.04632816877637131,0.045602313588850175,1.015917069341381
ENSG00000133858,ZFC3H1,neutral,0.1871717088607595,0.10992911498257839,1.70265819833465
ENSG00000133874,RNF122,neutral,28.640355556962028,29.981808818815328,0.9552577607988928
ENSG00000133895,,gene-driven,16.741392607594936,14.17819649825784,1.1807843550237191
ENSG00000133935,ERG28,neutral,0.024487497890295355,0.006807655052264808,3.597053273454083
ENSG00000133937,GSC,neutral,4.1400486751054855,9.356557773519164,0.44247561713588834
ENSG00000133961,NUMB,neutral,0.03292693670886076,0.03454123693379791,0.953264550773583
ENSG00000133985,TTC9,neutral,4.980065751054852,3.5828333344947736,1.3899797412030908
ENSG00000134007,ADAM20,neutral,1.4383754725738396,0.52659381184669,2.7314705190508417
ENSG00000134013,LOXL2,regulation-driven,9.565248991561182,7.628883954703832,1.2538202243413892
ENSG00000134028,ADAMDEC1,neutral,26.119436670886074,18.450682400696863,1.415635265062043
ENSG00000134057,CCNB1,gene-driven,3.258715324894515,3.199764668989547,1.0184234348470333
ENSG00000134061,CD180,neutral,0.9876636329113924,1.3144429163763065,0.7513933245836277
ENSG00000134070,IRAK2,neutral,14.458010443037972,32.87401297212544,0.43980059432650404
ENSG00000134086,VHL,gene-driven,4.528106970464135,20.35092012195122,0.22250133867804628
ENSG00000134107,BHLHE40,neutral,20.30144769198312,43.7631801533101,0.46389333729549787
ENSG00000134109,EDEM1,neutral,1.1005675822784813,2.224582975609756,0.49472984120847047
ENSG00000134115,CNTN6,neutral,56.86171310126583,23.071249522648085,2.46461350285545
ENSG00000134193,REG4,gene-driven,8.510895624472573,1.6083972334494774,5.291538338585382
ENSG00000134198,TSPAN2,gene-driven,0.10422313924050633,0.02445111149825784,4.26251130742798
ENSG00000134202,GSTM3,gene-driven,15.18558818565401,2.3291086376306622,6.519914073695545
ENSG00000134222,PSRC1,neutral,0.0219535611814346,0.010324773519163763,2.1262995397125852
ENSG00000134240,HMGCS2,gene-driven,0.0135303417721519,0.03217783275261324,0.42048642231982103
ENSG00000134245,WNT2B,neutral,13.903390029535863,5.5160016968641115,2.5205557926931106
ENSG00000134248,LAMTOR5,neutral,0.001505789029535865,0.0015121219512195122,0.9958118975268234
ENSG00000134253,TRIM45,neutral,1.8739711434599158,2.402207696864111,0.7801037128913684
ENSG00000134255,CEPT1,gene-driven,0.7541025527426161,0.2935319198606272,2.569064901359531
ENSG00000134256,CD101,neutral,0.17417352320675106,0.09782273519163763,1.7805014638523444
ENSG00000134258,VTCN1,neutral,0.6293252658227847,0.7526574738675958,0.8361376690899541
ENSG00000134259,NGF,gene-driven,3.8204071012658227,3.415233714285714,1.1186370892525725
ENSG00000134262,AP4B1,gene-driven,10.602804502109706,22.96235119860627,0.4617473363421624
ENSG00000134294,SLC38A2,gene-driven,3.100390995780591,1.0646395400696864,2.912150900930895
ENSG00000134321,RSAD2,gene-driven,33.680087443037976,2.058793637630662,16.35913713129515
ENSG00000134323,MYCN,neutral,2.2773640590717297,3.5483806271777,0.6418037686343397
ENSG00000134343,ANO3,regulation-driven,5.348389223628693,19.429466627177703,0.275272055906436
ENSG00000134371,CDC73,gene-driven,14.051187502109705,16.799020550522645,0.836428972739875
ENSG00000134375,TIMM17A,neutral,1.8359698059071727,1.2008899337979095,1.5288410321675132
ENSG00000134376,,regulation-driven,0.011517464135021097,0.04207003832752613,0.27376880537532816
ENSG00000134452,,neutral,7.550149143459916,7.072134073170732,1.0675913472996235
ENSG00000134460,IL2RA,neutral,2.6838281983122356,2.646586951219512,1.014071423980823
ENSG00000134461,ANKRD16,gene-driven,1.8576128396624474,0.8866625853658535,2.095061718315273
ENSG00000134516,,neutral,3.1223115822784813,2.0001343205574913,1.5610509505222674
ENSG00000134533,RERG,neutral,0.00111326582278481,0.006069641114982578,0.1834154279792217
ENSG00000134548,SPX,gene-driven,0.018058464135021098,0.03285210801393728,0.5496896615389162
ENSG00000134571,MYBPC3,regulation-driven,4.992468371308018,3.2567909163763065,1.5329410144827247
ENSG00000134686,PHC2,neutral,4.803182611814346,0.4040011358885018,11.88903244356212
ENSG00000134690,CDCA8,gene-driven,6.170651835443038,3.009278829268293,2.0505417362549396
ENSG00000134716,CYP2J2,neutral,16.02957754008439,7.90254481184669,2.0284070412425224
ENSG00000134717,BTF3L4,neutral,3.3797846793248945,1.263011944250871,2.675972064008898
ENSG00000134780,DAGLA,regulation-driven,2.6790900886075955,1.3841276341463415,1.9355802330035263
ENSG00000134802,SLC43A3,neutral,22.320089312236284,31.30261648432056,0.713042289082013
ENSG00000134809,TIMM10,gene-driven,0.0025272320675105483,0.008993452961672473,0.28100798194874527
ENSG00000134825,TMEM258,gene-driven,0.006877907172995782,0.01748208710801394,0.3934259754284653
ENSG00000134827,TCN1,neutral,0.07044877637130803,0.18292640418118467,0.3851208724440351
ENSG00000134851,TMEM165,gene-driven,1.7069695907172995,3.326220289198606,0.5131859715546873
ENSG00000134874,DZIP1,neutral,7.391056113924051,8.035644282229965,0.9197838846934331
ENSG00000134882,UBAC2,neutral,15.65736087763713,13.046490588850174,1.2001205052811876
